Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"NR1I2","Nuclear Receptor Subfamily 1 Group I Member 2","Protein Coding","O75469","55","GC03P119780","1.12563347816467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NR1I2"
"PBK","PDZ Binding Kinase","Protein Coding","Q96KB5","55","GC08M027809","1.12563347816467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PBK"
"BICD2","BICD Cargo Adaptor 2","Protein Coding","Q8TD16","53","GC09M092711","1.12563347816467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BICD2"
"AGGF1","Angiogenic Factor With G-Patch And FHA Domains 1","Protein Coding","Q8N302","52","GC05P077029","1.12563347816467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AGGF1"
"ELF4","E74 Like ETS Transcription Factor 4","Protein Coding","Q99607","52","GC0XM130064","1.12563347816467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELF4"
"PAPPA2","Pappalysin 2","Protein Coding","Q9BXP8","52","GC01P176463","1.12563347816467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAPPA2"
"SLC51A","Solute Carrier Family 51 Member A","Protein Coding","Q86UW1","50","GC03P196211","1.12563347816467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC51A"
"ATG14","Autophagy Related 14","Protein Coding","Q6ZNE5","49","GC14M055366","1.12563347816467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATG14"
"HRK","Harakiri, BCL2 Interacting Protein","Protein Coding","O00198","48","GC12M116857","1.12563347816467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HRK"
"DHX32","DEAH-Box Helicase 32 (Putative)","Protein Coding","Q7L7V1","47","GC10M125836","1.12563347816467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHX32"
"SLC51B","SLC51 Subunit Beta","Protein Coding","Q86UW2","45","GC15P193368","1.12563347816467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC51B"
"H2BC13","H2B Clustered Histone 13","Protein Coding","Q99880","42","GC06M106221","1.12563347816467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2BC13"
"MIR769","MicroRNA 769","RNA Gene","","22","GC19P046018","1.12563347816467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR769"
"NTRAS","Non-Coding Transcript Regulating Alternative Splicing","RNA Gene","","14","GC01P211640","1.12563347816467","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NTRAS"
"SOX12","SRY-Box Transcription Factor 12","Protein Coding","O15370","41","GC20P000325","1.11567997932434","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX12"
"RNF7","Ring Finger Protein 7","Protein Coding","Q9UBF6","51","GC03P141738","1.11511754989624","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF7"
"NF2","NF2, Moesin-Ezrin-Radixin Like (MERLIN) Tumor Suppressor","Protein Coding","P35240","62","GC22P029603","1.11470532417297","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NF2"
"CSNK2A2","Casein Kinase 2 Alpha 2","Protein Coding","P19784","58","GC16M058157","1.11470532417297","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSNK2A2"
"KPNA3","Karyopherin Subunit Alpha 3","Protein Coding","O00505","55","GC13M049699","1.11470532417297","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KPNA3"
"TRIM33","Tripartite Motif Containing 33","Protein Coding","Q9UPN9","55","GC01M114392","1.11470532417297","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM33"
"CDC27","Cell Division Cycle 27","Protein Coding","P30260","54","GC17M047117","1.11470532417297","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC27"
"SAFB","Scaffold Attachment Factor B","Protein Coding","Q15424","52","GC19P005623","1.11470532417297","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SAFB"
"NCAPD3","Non-SMC Condensin II Complex Subunit D3","Protein Coding","P42695","51","GC11M134150","1.11470532417297","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NCAPD3"
"RPS4X","Ribosomal Protein S4 X-Linked","Protein Coding","P62701","50","GC0XM072255","1.11470532417297","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS4X"
"WRNIP1","WRN Helicase Interacting Protein 1","Protein Coding","Q96S55","47","GC06P009313","1.11470532417297","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WRNIP1"
"GTF3C3","General Transcription Factor IIIC Subunit 3","Protein Coding","Q9Y5Q9","45","GC02M196763","1.11470532417297","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF3C3"
"AKAP8L","A-Kinase Anchoring Protein 8 Like","Protein Coding","Q9ULX6","44","GC19M015380","1.11470532417297","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKAP8L"
"CNOT7","CCR4-NOT Transcription Complex Subunit 7","Protein Coding","Q9UIV1","44","GC08M017224","1.11470532417297","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNOT7"
"CNOT10","CCR4-NOT Transcription Complex Subunit 10","Protein Coding","Q9H9A5","43","GC03P032685","1.11470532417297","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNOT10"
"IRAK1","Interleukin 1 Receptor Associated Kinase 1","Protein Coding","P51617","61","GC0XM154010","1.1128396987915","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRAK1"
"ADSL","Adenylosuccinate Lyase","Protein Coding","P30566","60","GC22P040346","1.1128396987915","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADSL"
"SCNN1B","Sodium Channel Epithelial 1 Subunit Beta","Protein Coding","P51168","61","GC16P023278","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCNN1B"
"KRT14","Keratin 14","Protein Coding","P02533","60","GC17M041582","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT14"
"PPP2R1B","Protein Phosphatase 2 Scaffold Subunit Abeta","Protein Coding","P30154","60","GC11M140510","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R1B"
"DCX","Doublecortin","Protein Coding","O43602","58","GC0XM111293","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCX"
"DGKE","Diacylglycerol Kinase Epsilon","Protein Coding","P52429","58","GC17P056834","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DGKE"
"GFER","Growth Factor, Augmenter Of Liver Regeneration","Protein Coding","P55789","58","GC16P001984","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GFER"
"SEMA3A","Semaphorin 3A","Protein Coding","Q14563","58","GC07M083955","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMA3A"
"SCO1","Synthesis Of Cytochrome C Oxidase 1","Protein Coding","O75880","57","GC17M010672","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCO1"
"NFIA","Nuclear Factor I A","Protein Coding","Q12857","56","GC01P060865","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NFIA"
"SPI1","Spi-1 Proto-Oncogene","Protein Coding","P17947","56","GC11M139453","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPI1"
"SOX6","SRY-Box Transcription Factor 6","Protein Coding","P35712","55","GC11M015949","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOX6"
"KHSRP","KH-Type Splicing Regulatory Protein","Protein Coding","Q92945","54","GC19M006413","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KHSRP"
"NDUFA5","NADH:Ubiquinone Oxidoreductase Subunit A5","Protein Coding","Q16718","53","GC07M123536","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDUFA5"
"RBM14","RNA Binding Motif Protein 14","Protein Coding","Q96PK6","51","GC11P107938","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBM14"
"ZFP36L2","ZFP36 Ring Finger Protein Like 2","Protein Coding","P47974","51","GC02M043222","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFP36L2"
"ERH","ERH MRNA Splicing And Mitosis Factor","Protein Coding","P84090","44","GC14M069380","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ERH"
"EBNA1BP2","EBNA1 Binding Protein 2","Protein Coding","Q99848","42","GC01M043165","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EBNA1BP2"
"METTL4","Methyltransferase 4, N6-Adenosine","Protein Coding","Q8N3J2","41","GC18M002527","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=METTL4"
"MIR219A1","MicroRNA 219a-1","RNA Gene","","30","GC06P033207","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR219A1"
"MIR128-1","MicroRNA 128-1","RNA Gene","","27","GC02P135665","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR128-1"
"MIR217","MicroRNA 217","RNA Gene","","27","GC02M055982","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR217"
"WSPAR","WNT Signaling Pathway Activating Non-Coding RNA","RNA Gene","","18","GC05P133914","1.11145734786987","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WSPAR"
"RPL11","Ribosomal Protein L11","Protein Coding","P62913","61","GC01P023691","1.10995757579803","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL11"
"SLC2A2","Solute Carrier Family 2 Member 2","Protein Coding","P11168","63","GC03M171024","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC2A2"
"ACTN4","Actinin Alpha 4","Protein Coding","O43707","60","GC19P038647","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTN4"
"CFH","Complement Factor H","Protein Coding","P08603","60","GC01P196621","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CFH"
"CCR3","C-C Motif Chemokine Receptor 3","Protein Coding","P51677","59","GC03P064845","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR3"
"CCR2","C-C Motif Chemokine Receptor 2","Protein Coding","P41597","58","GC03P064849","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR2"
"THY1","Thy-1 Cell Surface Antigen","Protein Coding","P04216","56","GC11M140671","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THY1"
"SREBF2","Sterol Regulatory Element Binding Transcription Factor 2","Protein Coding","Q12772","55","GC22P041833","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SREBF2"
"TNFRSF12A","TNF Receptor Superfamily Member 12A","Protein Coding","Q9NP84","55","GC16P003018","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF12A"
"PUM1","Pumilio RNA Binding Family Member 1","Protein Coding","Q14671","54","GC01M030931","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PUM1"
"BIRC7","Baculoviral IAP Repeat Containing 7","Protein Coding","Q96CA5","52","GC20P063235","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIRC7"
"EIF4EBP2","Eukaryotic Translation Initiation Factor 4E Binding Protein 2","Protein Coding","Q13542","52","GC10P070404","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF4EBP2"
"RPL23","Ribosomal Protein L23","Protein Coding","P62829","51","GC17M038847","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL23"
"SHARPIN","SHANK Associated RH Domain Interactor","Protein Coding","Q9H0F6","51","GC08M144098","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SHARPIN"
"HOOK1","Hook Microtubule Tethering Protein 1","Protein Coding","Q9UJC3","50","GC01P059814","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOOK1"
"MARCHF5","Membrane Associated Ring-CH-Type Finger 5","Protein Coding","Q9NX47","50","GC10P124140","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARCHF5"
"PEG3","Paternally Expressed 3","Protein Coding","Q9GZU2","48","GC19M056810","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PEG3"
"RASSF8","Ras Association Domain Family Member 8","Protein Coding","Q8NHQ8","43","GC12P074489","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RASSF8"
"H2BC26","H2B Clustered Histone 26","Protein Coding","Q8N257","38","GC01P233462","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H2BC26"
"ZNF420","Zinc Finger Protein 420","Protein Coding","Q8TAQ5","38","GC19P037007","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF420"
"CASC2","Cancer Susceptibility 2","RNA Gene","Q8IU53","34","GC10P118046","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASC2"
"PCGEM1","PCGEM1 Prostate-Specific Transcript","RNA Gene","","26","GC02P192749","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCGEM1"
"MIR1236","MicroRNA 1236","RNA Gene","","20","GC06M106496","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1236"
"LINC01856","Long Intergenic Non-Protein Coding RNA 1856","RNA Gene","","18","GC02P154401","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01856"
"MIR630","MicroRNA 630","RNA Gene","","16","GC15P072587","1.10700798034668","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR630"
"HERC2","HECT And RLD Domain Containing E3 Ubiquitin Protein Ligase 2","Protein Coding","O95714","57","GC15M028111","1.10556018352509","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HERC2"
"HDAC8","Histone Deacetylase 8","Protein Coding","Q9BY41","61","GC0XM072329","1.10302221775055","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC8"
"ANKRD2","Ankyrin Repeat Domain 2","Protein Coding","Q9GZV1","49","GC10P097572","1.10302221775055","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD2"
"ANKRD23","Ankyrin Repeat Domain 23","Protein Coding","Q86SG2","41","GC02M102321","1.10302221775055","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKRD23"
"PNPO","Pyridoxamine 5'-Phosphate Oxidase","Protein Coding","Q9NVS9","59","GC17P047941","1.10302042961121","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNPO"
"IFT88","Intraflagellar Transport 88","Protein Coding","Q13099","54","GC13P021150","1.10176801681519","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFT88"
"PANTR1","POU3F3 Adjacent Non-Coding Transcript 1","RNA Gene","","25","GC02M104656","1.10176801681519","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PANTR1"
"MIR1271","MicroRNA 1271","RNA Gene","","21","GC05P176367","1.10176801681519","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1271"
"RBBP6","RB Binding Protein 6, Ubiquitin Ligase","Protein Coding","Q7Z6E9","50","GC16P024537","1.10020339488983","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBBP6"
"GDF2","Growth Differentiation Factor 2","Protein Coding","Q9UK05","57","GC10P047322","1.09845221042633","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GDF2"
"MMP8","Matrix Metallopeptidase 8","Protein Coding","P22894","60","GC11M140389","1.09453892707825","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP8"
"PPP3CA","Protein Phosphatase 3 Catalytic Subunit Alpha","Protein Coding","Q08209","64","GC04M101024","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP3CA"
"FOXA2","Forkhead Box A2","Protein Coding","Q9Y261","60","GC20M022581","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FOXA2"
"MDH2","Malate Dehydrogenase 2","Protein Coding","P40926","60","GC07P076048","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDH2"
"TNFRSF11A","TNF Receptor Superfamily Member 11a","Protein Coding","Q9Y6Q6","59","GC18P062325","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNFRSF11A"
"RALBP1","RalA Binding Protein 1","Protein Coding","Q15311","57","GC18P009465","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RALBP1"
"MSH3","MutS Homolog 3","Protein Coding","P20585","55","GC05P080654","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSH3"
"RAD17","RAD17 Checkpoint Clamp Loader Component","Protein Coding","O75943","55","GC05P069369","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAD17"
"RYR3","Ryanodine Receptor 3","Protein Coding","Q15413","54","GC15P033310","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RYR3"
"FSTL1","Follistatin Like 1","Protein Coding","Q12841","53","GC03M120392","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FSTL1"
"MUC4","Mucin 4, Cell Surface Associated","Protein Coding","Q99102","52","GC03M195746","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUC4"
"EGFL7","EGF Like Domain Multiple 7","Protein Coding","Q9UHF1","51","GC09P136658","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EGFL7"
"CDC42EP2","CDC42 Effector Protein 2","Protein Coding","O14613","46","GC11P107806","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDC42EP2"
"BTG3","BTG Anti-Proliferation Factor 3","Protein Coding","Q14201","44","GC21M018547","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BTG3"
"ETV7","ETS Variant Transcription Factor 7","Protein Coding","Q9Y603","44","GC06M106633","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ETV7"
"MIR205HG","MIR205 Host Gene","RNA Gene","","19","GC01P210575","1.08717703819275","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR205HG"
"STAR","Steroidogenic Acute Regulatory Protein","Protein Coding","P49675","58","GC08M038836","1.08641254901886","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAR"
"DUSP13B","Dual Specificity Phosphatase 13B","Protein Coding","Q9UII6","48","GC10M075094","1.08641254901886","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DUSP13B"
"MIR296","MicroRNA 296","RNA Gene","","25","GC20M058817","1.08641254901886","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR296"
"CSNK1A1","Casein Kinase 1 Alpha 1","Protein Coding","P48729","62","GC05M149492","1.08583045005798","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSNK1A1"
"CNTN1","Contactin 1","Protein Coding","Q12860","60","GC12P040692","1.08583045005798","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CNTN1"
"KRT1","Keratin 1","Protein Coding","P04264","60","GC12M052674","1.08583045005798","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT1"
"GAB1","GRB2 Associated Binding Protein 1","Protein Coding","Q13480","58","GC04P143336","1.08583045005798","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAB1"
"NSD2","Nuclear Receptor Binding SET Domain Protein 2","Protein Coding","O96028","58","GC04P029506","1.08583045005798","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NSD2"
"EXO1","Exonuclease 1","Protein Coding","Q9UQ84","56","GC01P241847","1.08583045005798","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EXO1"
"SERPINA4","Serpin Family A Member 4","Protein Coding","P29622","54","GC14P094561","1.08583045005798","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA4"
"HEPH","Hephaestin","Protein Coding","Q9BQS7","52","GC0XP066162","1.08583045005798","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HEPH"
"RSAD2","Radical S-Adenosyl Methionine Domain Containing 2","Protein Coding","Q8WXG1","52","GC02P006865","1.08583045005798","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RSAD2"
"RNF20","Ring Finger Protein 20","Protein Coding","Q5VTR2","51","GC09P101533","1.08583045005798","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF20"
"SSRP1","Structure Specific Recognition Protein 1","Protein Coding","Q08945","50","GC11M139508","1.08583045005798","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SSRP1"
"AMBRA1","Autophagy And Beclin 1 Regulator 1","Protein Coding","Q9C0C7","49","GC11M139433","1.08583045005798","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMBRA1"
