Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"CDKN2A","Cyclin Dependent Kinase Inhibitor 2A","Protein Coding","Q8N726","64","GC09M021967","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN2A"
"COMT","Catechol-O-Methyltransferase","Protein Coding","P21964","64","GC22P019941","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COMT"
"FAS","Fas Cell Surface Death Receptor","Protein Coding","P25445","64","GC10P124091","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAS"
"FLT1","Fms Related Receptor Tyrosine Kinase 1","Protein Coding","P17948","64","GC13M028300","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLT1"
"GAPDH","Glyceraldehyde-3-Phosphate Dehydrogenase","Protein Coding","P04406","64","GC12P074057","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAPDH"
"LDHA","Lactate Dehydrogenase A","Protein Coding","P00338","64","GC11P018394","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDHA"
"LDLR","Low Density Lipoprotein Receptor","Protein Coding","P01130","64","GC19P151814","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LDLR"
"PARP1","Poly(ADP-Ribose) Polymerase 1","Protein Coding","P09874","64","GC01M226360","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARP1"
"SMARCA4","SWI/SNF Related BAF Chromatin Remodeling Complex Subunit ATPase 4","Protein Coding","P51532","64","GC19P151807","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCA4"
"SYK","Spleen Associated Tyrosine Kinase","Protein Coding","P43405","64","GC09P106847","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SYK"
"TFRC","Transferrin Receptor","Protein Coding","P02786","64","GC03M196703","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TFRC"
"ACAT1","Acetyl-CoA Acetyltransferase 1","Protein Coding","P24752","63","GC11P109833","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACAT1"
"ADK","Adenosine Kinase","Protein Coding","P55263","63","GC10P075949","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADK"
"CDKN1A","Cyclin Dependent Kinase Inhibitor 1A","Protein Coding","P38936","63","GC06P182020","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKN1A"
"DSP","Desmoplakin","Protein Coding","P15924","63","GC06P007541","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DSP"
"RPS6KB1","Ribosomal Protein S6 Kinase B1","Protein Coding","P23443","63","GC17P059893","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS6KB1"
"RRM1","Ribonucleotide Reductase Catalytic Subunit M1","Protein Coding","P23921","63","GC11P020411","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRM1"
"ACE2","Angiotensin Converting Enzyme 2","Protein Coding","Q9BYF1","62","GC0XM015494","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACE2"
"ACVR2B","Activin A Receptor Type 2B","Protein Coding","Q13705","62","GC03P038453","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACVR2B"
"ATP1A1","ATPase Na+/K+ Transporting Subunit Alpha 1","Protein Coding","P05023","62","GC01P116372","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP1A1"
"CCL2","C-C Motif Chemokine Ligand 2","Protein Coding","P13500","62","GC17P034255","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCL2"
"DDX3X","DEAD-Box Helicase 3 X-Linked","Protein Coding","O00571","62","GC0XP041333","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX3X"
"DLD","Dihydrolipoamide Dehydrogenase","Protein Coding","P09622","62","GC07P110986","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLD"
"EIF4E","Eukaryotic Translation Initiation Factor 4E","Protein Coding","P06730","62","GC04M098879","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF4E"
"FLNA","Filamin A","Protein Coding","P21333","62","GC0XM154348","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLNA"
"GLS","Glutaminase","Protein Coding","O94925","62","GC02P190880","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLS"
"P4HB","Prolyl 4-Hydroxylase Subunit Beta","Protein Coding","P07237","62","GC17M081843","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P4HB"
"PCSK1","Proprotein Convertase Subtilisin/Kexin Type 1","Protein Coding","P29120","62","GC05M096391","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCSK1"
"PHGDH","Phosphoglycerate Dehydrogenase","Protein Coding","O43175","62","GC01P119724","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PHGDH"
"PIK3CG","Phosphatidylinositol-4,5-Bisphosphate 3-Kinase Catalytic Subunit Gamma","Protein Coding","P48736","62","GC07P106865","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIK3CG"
"PKM","Pyruvate Kinase M1/2","Protein Coding","P14618","62","GC15M072199","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKM"
"PNP","Purine Nucleoside Phosphorylase","Protein Coding","P00491","62","GC14P057221","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNP"
"PRKN","Parkin RBR E3 Ubiquitin Protein Ligase","Protein Coding","O60260","62","GC06M161348","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKN"
"PTGS2","Prostaglandin-Endoperoxide Synthase 2","Protein Coding","P35354","62","GC01M186671","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTGS2"
"RUNX1","RUNX Family Transcription Factor 1","Protein Coding","Q01196","62","GC21M034787","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUNX1"
"TUBA1A","Tubulin Alpha 1a","Protein Coding","Q71U36","62","GC12M049184","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBA1A"
"TUBB","Tubulin Beta Class I","Protein Coding","P07437","62","GC06P181873","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBB"
"TYMS","Thymidylate Synthetase","Protein Coding","P04818","62","GC18P000657","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYMS"
"VKORC1","Vitamin K Epoxide Reductase Complex Subunit 1","Protein Coding","Q9BQB6","62","GC16M051194","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VKORC1"
"ABCC1","ATP Binding Cassette Subfamily C Member 1 (ABCC1 Blood Group)","Protein Coding","P33527","61","GC16P015949","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCC1"
"ACHE","Acetylcholinesterase (Yt Blood Group)","Protein Coding","P22303","61","GC07M100889","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACHE"
"ATP1A2","ATPase Na+/K+ Transporting Subunit Alpha 2","Protein Coding","P50993","61","GC01P160115","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP1A2"
"CASP1","Caspase 1","Protein Coding","P29466","61","GC11M105025","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP1"
"CTBP1","C-Terminal Binding Protein 1","Protein Coding","Q13363","61","GC04M001211","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTBP1"
"DNM1L","Dynamin 1 Like","Protein Coding","O00429","61","GC12P032679","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNM1L"
"EDN1","Endothelin 1","Protein Coding","P05305","61","GC06P012910","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EDN1"
"ENO1","Enolase 1","Protein Coding","P06733","61","GC01M008861","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENO1"
"FASN","Fatty Acid Synthase","Protein Coding","P49327","61","GC17M082078","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FASN"
"FKBP1A","FKBP Prolyl Isomerase 1A","Protein Coding","P62942","61","GC20M001369","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FKBP1A"
"GLUL","Glutamate-Ammonia Ligase","Protein Coding","P15104","61","GC01M182378","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GLUL"
"HIF1A","Hypoxia Inducible Factor 1 Subunit Alpha","Protein Coding","Q16665","61","GC14P061695","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIF1A"
"HPRT1","Hypoxanthine Phosphoribosyltransferase 1","Protein Coding","P00492","61","GC0XP134460","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HPRT1"
"HSPG2","Heparan Sulfate Proteoglycan 2","Protein Coding","P98160","61","GC01M021822","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPG2"
"IMPDH2","Inosine Monophosphate Dehydrogenase 2","Protein Coding","P12268","61","GC03M054743","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IMPDH2"
"IRS1","Insulin Receptor Substrate 1","Protein Coding","P35568","61","GC02M226731","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IRS1"
"JUP","Junction Plakoglobin","Protein Coding","P14923","61","GC17M041754","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JUP"
"KCNJ5","Potassium Inwardly Rectifying Channel Subfamily J Member 5","Protein Coding","P48544","61","GC11P128891","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KCNJ5"
"KEAP1","Kelch Like ECH Associated Protein 1","Protein Coding","Q14145","61","GC19M010486","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KEAP1"
"MECOM","MDS1 And EVI1 Complex Locus","Protein Coding","Q03112","61","GC03M169083","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MECOM"
"MIF","Macrophage Migration Inhibitory Factor","Protein Coding","P14174","61","GC22P023894","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIF"
"MSH2","MutS Homolog 2","Protein Coding","P43246","61","GC02P047403","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MSH2"
"OAT","Ornithine Aminotransferase","Protein Coding","P04181","61","GC10M124397","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OAT"
"PKN1","Protein Kinase N1","Protein Coding","Q16512","61","GC19P014433","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKN1"
"PRMT1","Protein Arginine Methyltransferase 1","Protein Coding","Q99873","61","GC19P049675","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRMT1"
"RPL11","Ribosomal Protein L11","Protein Coding","P62913","61","GC01P023691","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPL11"
"SDHA","Succinate Dehydrogenase Complex Flavoprotein Subunit A","Protein Coding","P31040","61","GC05P000248","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDHA"
"SDHB","Succinate Dehydrogenase Complex Iron Sulfur Subunit B","Protein Coding","P21912","61","GC01M022674","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDHB"
"SLC16A1","Solute Carrier Family 16 Member 1","Protein Coding","P53985","61","GC01M113155","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC16A1"
"SLC29A1","Solute Carrier Family 29 Member 1 (Augustine Blood Group)","Protein Coding","Q99808","61","GC06P044219","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC29A1"
"SPTLC2","Serine Palmitoyltransferase Long Chain Base Subunit 2","Protein Coding","O15270","61","GC14M077505","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPTLC2"
"TAF1","TATA-Box Binding Protein Associated Factor 1","Protein Coding","P21675","61","GC0XP071366","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TAF1"
"TTN","Titin","Protein Coding","Q8WZ42","61","GC02M178525","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTN"
"UBA1","Ubiquitin Like Modifier Activating Enzyme 1","Protein Coding","P22314","61","GC0XP047190","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBA1"
"UBE3A","Ubiquitin Protein Ligase E3A","Protein Coding","Q05086","61","GC15M025333","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE3A"
"USP9X","Ubiquitin Specific Peptidase 9 X-Linked","Protein Coding","Q93008","61","GC0XP041085","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP9X"
"VEGFA","Vascular Endothelial Growth Factor A","Protein Coding","P15692","61","GC06P043770","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VEGFA"
"YWHAG","Tyrosine 3-Monooxygenase/Tryptophan 5-Monooxygenase Activation Protein Gamma","Protein Coding","P61981","61","GC07M081119","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YWHAG"
"YWHAZ","Tyrosine 3-Monooxygenase/Tryptophan 5-Monooxygenase Activation Protein Zeta","Protein Coding","P63104","61","GC08M100978","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YWHAZ"
"ACSL4","Acyl-CoA Synthetase Long Chain Family Member 4","Protein Coding","O60488","60","GC0XM109624","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACSL4"
"ADSL","Adenylosuccinate Lyase","Protein Coding","P30566","60","GC22P040346","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADSL"
"ALDH5A1","Aldehyde Dehydrogenase 5 Family Member A1","Protein Coding","P51649","60","GC06P024494","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALDH5A1"
"ANXA1","Annexin A1","Protein Coding","P04083","60","GC09P073151","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANXA1"
"APAF1","Apoptotic Peptidase Activating Factor 1","Protein Coding","O14727","60","GC12P098645","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APAF1"
"ATP6V1B2","ATPase H+ Transporting V1 Subunit B2","Protein Coding","P21281","60","GC08P020197","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6V1B2"
"CLTC","Clathrin Heavy Chain","Protein Coding","Q00610","60","GC17P059619","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CLTC"
"CTNNA1","Catenin Alpha 1","Protein Coding","P35221","60","GC05P138799","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTNNA1"
"DGAT1","Diacylglycerol O-Acyltransferase 1","Protein Coding","O75907","60","GC08M147388","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DGAT1"
"DHCR7","7-Dehydrocholesterol Reductase","Protein Coding","Q9UBM7","60","GC11M139962","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHCR7"
"EEF1A2","Eukaryotic Translation Elongation Factor 1 Alpha 2","Protein Coding","Q05639","60","GC20M063488","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EEF1A2"
"F13A1","Coagulation Factor XIII A Chain","Protein Coding","P00488","60","GC06M006144","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=F13A1"
"FANCD2","FA Complementation Group D2","Protein Coding","Q9BXW9","60","GC03P010026","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FANCD2"
"FLNB","Filamin B","Protein Coding","O75369","60","GC03P058008","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLNB"
"GOT2","Glutamic-Oxaloacetic Transaminase 2","Protein Coding","P00505","60","GC16M058707","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GOT2"
"GPI","Glucose-6-Phosphate Isomerase","Protein Coding","P06744","60","GC19P034359","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPI"
"HADH","Hydroxyacyl-CoA Dehydrogenase","Protein Coding","Q16836","60","GC04P107989","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HADH"
"HNF1A","HNF1 Homeobox A","Protein Coding","P20823","60","GC12P120978","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNF1A"
"HNRNPA2B1","Heterogeneous Nuclear Ribonucleoprotein A2/B1","Protein Coding","P22626","60","GC07M026174","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPA2B1"
"HSD17B10","Hydroxysteroid 17-Beta Dehydrogenase 10","Protein Coding","Q99714","60","GC0XM053431","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSD17B10"
"HSD17B4","Hydroxysteroid 17-Beta Dehydrogenase 4","Protein Coding","P51659","60","GC05P119452","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSD17B4"
"HUWE1","HECT, UBA And WWE Domain Containing E3 Ubiquitin Protein Ligase 1","Protein Coding","Q7Z6Z7","60","GC0XM053532","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HUWE1"
"IGF2R","Insulin Like Growth Factor 2 Receptor","Protein Coding","P11717","60","GC06P159969","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGF2R"
"KLF4","KLF Transcription Factor 4","Protein Coding","O43474","60","GC09M107484","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLF4"
"MAPK12","Mitogen-Activated Protein Kinase 12","Protein Coding","P53778","60","GC22M086274","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK12"
"MDH2","Malate Dehydrogenase 2","Protein Coding","P40926","60","GC07P076048","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MDH2"
"MYH9","Myosin Heavy Chain 9","Protein Coding","P35579","60","GC22M036281","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH9"
"OGDH","Oxoglutarate Dehydrogenase","Protein Coding","Q02218","60","GC07P044606","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OGDH"
"PARK7","Parkinsonism Associated Deglycase","Protein Coding","Q99497","60","GC01P075179","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PARK7"
"PDHB","Pyruvate Dehydrogenase E1 Subunit Beta","Protein Coding","P11177","60","GC03M058499","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDHB"
"PGD","Phosphogluconate Dehydrogenase","Protein Coding","P52209","60","GC01P010398","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGD"
"PIN1","Peptidylprolyl Cis/Trans Isomerase, NIMA-Interacting 1","Protein Coding","Q13526","60","GC19P009835","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIN1"
"PPP2R1A","Protein Phosphatase 2 Scaffold Subunit Aalpha","Protein Coding","P30153","60","GC19P152992","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PPP2R1A"
"RRAS2","RAS Related 2","Protein Coding","P62070","60","GC11M015480","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RRAS2"
"SCN9A","Sodium Voltage-Gated Channel Alpha Subunit 9","Protein Coding","Q15858","60","GC02M166195","0.168302834033966","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCN9A"
